age_bin,gender_bin,race_bin,educ_bin,count,fips
45-64,Male,Asian,Some college,9929,51
45-64,Male,Black,College degree,24993,51
45-64,Male,Black,H.S. or less,99464,51
45-64,Male,Black,Postgraduate,16967,51
45-64,Male,Black,Some college,52636,51
45-64,Male,Hispanic,College degree,10337,51
45-64,Male,Hispanic,H.S. or less,41179,51
45-64,Male,Hispanic,Postgraduate,10117,51
45-64,Male,Hispanic,Some college,15704,51
45-64,Male,Other,College degree,4911,51
45-64,Male,Other,H.S. or less,6701,51
45-64,Male,Other,Postgraduate,4728,51
45-64,Male,Other,Some college,6206,51
45-64,Male,White,College degree,162116,51
45-64,Male,White,H.S. or less,238849,51
45-64,Male,White,Postgraduate,143546,51
45-64,Male,White,Some college,177660,51
65+,Female,Asian,College degree,8471,51
65+,Female,Asian,H.S. or less,17912,51
65+,Female,Asian,Postgraduate,3499,51
65+,Female,Asian,Some college,6375,51
65+,Female,Black,College degree,10519,51
65+,Female,Black,H.S. or less,70121,51
65+,Female,Black,Postgraduate,9898,51
65+,Female,Black,Some college,29550,51
65+,Female,Hispanic,College degree,3578,51
65+,Female,Hispanic,H.S. or less,11933,51
65+,Female,Hispanic,Postgraduate,2303,51
65+,Female,Hispanic,Some college,4377,51
65+,Female,Other,College degree,1560,51
65+,Female,Other,H.S. or less,3647,51
65+,Female,Other,Postgraduate,1610,51
65+,Female,Other,Some college,3347,51
65+,Female,White,College degree,94262,51
65+,Female,White,H.S. or less,229935,51
65+,Female,White,Postgraduate,72250,51
65+,Female,White,Some college,147561,51
65+,Male,Asian,College degree,6952,51
65+,Male,Asian,H.S. or less,8612,51
65+,Male,Asian,Postgraduate,6761,51
65+,Male,Asian,Some college,4378,51
65+,Male,Black,College degree,8118,51
65+,Male,Black,H.S. or less,48624,51
65+,Male,Black,Postgraduate,7038,51
65+,Male,Black,Some college,20496,51
65+,Male,Hispanic,College degree,2462,51
65+,Male,Hispanic,H.S. or less,8318,51
65+,Male,Hispanic,Postgraduate,1988,51
65+,Male,Hispanic,Some college,3265,51
65+,Male,Other,College degree,1075,51
65+,Male,Other,H.S. or less,2268,51
65+,Male,Other,Postgraduate,1615,51
65+,Male,Other,Some college,2147,51
65+,Male,White,College degree,89287,51
65+,Male,White,H.S. or less,153949,51
65+,Male,White,Postgraduate,100838,51
65+,Male,White,Some college,104191,51
18-29,Female,Asian,College degree,19853,53
18-29,Female,Asian,H.S. or less,14843,53
18-29,Female,Asian,Postgraduate,10406,53
18-29,Female,Asian,Some college,20473,53
18-29,Female,Black,College degree,3675,53
18-29,Female,Black,H.S. or less,9372,53
18-29,Female,Black,Postgraduate,519,53
18-29,Female,Black,Some college,12182,53
18-29,Female,Hispanic,College degree,10126,53
18-29,Female,Hispanic,H.S. or less,47045,53
18-29,Female,Hispanic,Postgraduate,2202,53
18-29,Female,Hispanic,Some college,38751,53
18-29,Female,Other,College degree,8108,53
18-29,Female,Other,H.S. or less,17039,53
18-29,Female,Other,Postgraduate,1615,53
18-29,Female,Other,Some college,20339,53
18-29,Female,White,College degree,83092,53
18-29,Female,White,H.S. or less,110344,53
18-29,Female,White,Postgraduate,18480,53
18-29,Female,White,Some college,145072,53
18-29,Male,Asian,College degree,17272,53
18-29,Male,Asian,H.S. or less,17263,53
18-29,Male,Asian,Postgraduate,10201,53
18-29,Male,Asian,Some college,23506,53
18-29,Male,Black,College degree,3832,53
18-29,Male,Black,H.S. or less,14052,53
18-29,Male,Black,Postgraduate,857,53
18-29,Male,Black,Some college,12657,53
18-29,Male,Hispanic,College degree,7847,53
18-29,Male,Hispanic,H.S. or less,62667,53
18-29,Male,Hispanic,Postgraduate,1162,53
18-29,Male,Hispanic,Some college,34812,53
18-29,Male,Other,College degree,6882,53
18-29,Male,Other,H.S. or less,23998,53
18-29,Male,Other,Postgraduate,989,53
18-29,Male,Other,Some college,17797,53
18-29,Male,White,College degree,74739,53
18-29,Male,White,H.S. or less,160938,53
18-29,Male,White,Postgraduate,11489,53
18-29,Male,White,Some college,140962,53
30-44,Female,Asian,College degree,32452,53
30-44,Female,Asian,H.S. or less,17413,53
30-44,Female,Asian,Postgraduate,31436,53
30-44,Female,Asian,Some college,18517,53
30-44,Female,Black,College degree,5601,53
30-44,Female,Black,H.S. or less,8745,53
30-44,Female,Black,Postgraduate,3526,53
30-44,Female,Black,Some college,11883,53
30-44,Female,Hispanic,College degree,13724,53
30-44,Female,Hispanic,H.S. or less,54418,53
30-44,Female,Hispanic,Postgraduate,7170,53
30-44,Female,Hispanic,Some college,25384,53
30-44,Female,Other,College degree,10982,53
30-44,Female,Other,H.S. or less,10494,53
30-44,Female,Other,Postgraduate,6402,53
30-44,Female,Other,Some college,17327,53
30-44,Female,White,College degree,137781,53
30-44,Female,White,H.S. or less,97325,53
30-44,Female,White,Postgraduate,88631,53
30-44,Female,White,Some college,168707,53
30-44,Male,Asian,College degree,27429,53
30-44,Male,Asian,H.S. or less,15085,53
30-44,Male,Asian,Postgraduate,29920,53
30-44,Male,Asian,Some college,16335,53
30-44,Male,Black,College degree,7181,53
30-44,Male,Black,H.S. or less,13508,53
30-44,Male,Black,Postgraduate,3594,53
30-44,Male,Black,Some college,13783,53
30-44,Male,Hispanic,College degree,13914,53
30-44,Male,Hispanic,H.S. or less,68301,53
30-44,Male,Hispanic,Postgraduate,5886,53
30-44,Male,Hispanic,Some college,26091,53
30-44,Male,Other,College degree,10046,53
30-44,Male,Other,H.S. or less,15620,53
30-44,Male,Other,Postgraduate,4354,53
30-44,Male,Other,Some college,17265,53
30-44,Male,White,College degree,132869,53
30-44,Male,White,H.S. or less,140409,53
30-44,Male,White,Postgraduate,69084,53
30-44,Male,White,Some college,172971,53
45-64,Female,Asian,College degree,24714,53
45-64,Female,Asian,H.S. or less,30988,53
45-64,Female,Asian,Postgraduate,14352,53
45-64,Female,Asian,Some college,23551,53
45-64,Female,Black,College degree,3955,53
45-64,Female,Black,H.S. or less,10832,53
45-64,Female,Black,Postgraduate,2559,53
45-64,Female,Black,Some college,11433,53
45-64,Female,Hispanic,College degree,8849,53
45-64,Female,Hispanic,H.S. or less,40940,53
45-64,Female,Hispanic,Postgraduate,4960,53
45-64,Female,Hispanic,Some college,18122,53
45-64,Female,Other,College degree,8253,53
45-64,Female,Other,H.S. or less,12024,53
45-64,Female,Other,Postgraduate,4630,53
45-64,Female,Other,Some college,18354,53
45-64,Female,White,College degree,159361,53
45-64,Female,White,H.S. or less,179433,53
45-64,Female,White,Postgraduate,100132,53
45-64,Female,White,Some college,277068,53
45-64,Male,Asian,College degree,17421,53
45-64,Male,Asian,H.S. or less,21375,53
45-64,Male,Asian,Postgraduate,17710,53
45-64,Male,Asian,Some college,16299,53
45-64,Male,Black,College degree,5710,53
45-64,Male,Black,H.S. or less,13135,53
45-64,Male,Black,Postgraduate,3696,53
45-64,Male,Black,Some college,14371,53
45-64,Male,Hispanic,College degree,7307,53
45-64,Male,Hispanic,H.S. or less,49918,53
45-64,Male,Hispanic,Postgraduate,4500,53
45-64,Male,Hispanic,Some college,16621,53
45-64,Male,Other,College degree,6204,53
45-64,Male,Other,H.S. or less,13839,53
45-64,Male,Other,Postgraduate,4376,53
45-64,Male,Other,Some college,15279,53
45-64,Male,White,College degree,161756,53
45-64,Male,White,H.S. or less,208181,53
45-64,Male,White,Postgraduate,95015,53
45-64,Male,White,Some college,243255,53
65+,Female,Asian,College degree,9252,53
65+,Female,Asian,H.S. or less,26391,53
65+,Female,Asian,Postgraduate,3709,53
65+,Female,Asian,Some college,9196,53
65+,Female,Black,College degree,1042,53
65+,Female,Black,H.S. or less,5194,53
65+,Female,Black,Postgraduate,1418,53
65+,Female,Black,Some college,4255,53
65+,Female,Hispanic,College degree,1647,53
65+,Female,Hispanic,H.S. or less,13204,53
65+,Female,Hispanic,Postgraduate,1196,53
65+,Female,Hispanic,Some college,5628,53
65+,Female,Other,College degree,3325,53
65+,Female,Other,H.S. or less,6368,53
65+,Female,Other,Postgraduate,1447,53
65+,Female,Other,Some college,6643,53
65+,Female,White,College degree,97176,53
65+,Female,White,H.S. or less,178968,53
65+,Female,White,Postgraduate,64146,53
65+,Female,White,Some college,190623,53
65+,Male,Asian,College degree,6997,53
65+,Male,Asian,H.S. or less,13745,53
65+,Male,Asian,Postgraduate,5183,53
65+,Male,Asian,Some college,6674,53
65+,Male,Black,College degree,2368,53
65+,Male,Black,H.S. or less,3754,53
65+,Male,Black,Postgraduate,1240,53
65+,Male,Black,Some college,3958,53
65+,Male,Hispanic,College degree,1537,53
65+,Male,Hispanic,H.S. or less,11576,53
65+,Male,Hispanic,Postgraduate,1913,53
65+,Male,Hispanic,Some college,4026,53
65+,Male,Other,College degree,2260,53
65+,Male,Other,H.S. or less,4921,53
65+,Male,Other,Postgraduate,2376,53
65+,Male,Other,Some college,5120,53
65+,Male,White,College degree,98950,53
65+,Male,White,H.S. or less,119490,53
65+,Male,White,Postgraduate,83680,53
65+,Male,White,Some college,149297,53
18-29,Female,Asian,College degree,392,54
18-29,Female,Asian,H.S. or less,371,54
18-29,Female,Asian,Postgraduate,279,54
18-29,Female,Asian,Some college,680,54
18-29,Female,Black,College degree,394,54
18-29,Female,Black,H.S. or less,2019,54
18-29,Female,Black,Postgraduate,38,54
18-29,Female,Black,Some college,2338,54
18-29,Female,Hispanic,College degree,353,54
18-29,Female,Hispanic,H.S. or less,879,54
18-29,Female,Hispanic,Postgraduate,146,54
18-29,Female,Hispanic,Some college,1270,54
18-29,Female,Other,College degree,316,54
18-29,Female,Other,H.S. or less,1442,54
18-29,Female,Other,Postgraduate,93,54
18-29,Female,Other,Some college,1839,54
18-29,Female,White,College degree,16167,54
18-29,Female,White,H.S. or less,48731,54
18-29,Female,White,Postgraduate,5372,54
18-29,Female,White,Some college,46522,54
18-29,Male,Asian,College degree,609,54
18-29,Male,Asian,H.S. or less,156,54
18-29,Male,Asian,Postgraduate,268,54
18-29,Male,Asian,Some college,415,54
18-29,Male,Black,College degree,403,54
18-29,Male,Black,H.S. or less,3532,54
18-29,Male,Black,Postgraduate,144,54
18-29,Male,Black,Some college,3541,54
18-29,Male,Hispanic,College degree,359,54
18-29,Male,Hispanic,H.S. or less,2004,54
18-29,Male,Hispanic,Postgraduate,125,54
18-29,Male,Hispanic,Some college,975,54
18-29,Male,Other,College degree,356,54
18-29,Male,Other,H.S. or less,2285,54
18-29,Male,Other,Postgraduate,37,54
18-29,Male,Other,Some college,1938,54
18-29,Male,White,College degree,12539,54
18-29,Male,White,H.S. or less,66472,54
18-29,Male,White,Postgraduate,2196,54
18-29,Male,White,Some college,40567,54
30-44,Female,Asian,College degree,589,54
30-44,Female,Asian,H.S. or less,253,54
30-44,Female,Asian,Postgraduate,664,54
30-44,Female,Asian,Some college,303,54
30-44,Female,Black,College degree,1151,54
30-44,Female,Black,H.S. or less,1447,54
30-44,Female,Black,Postgraduate,518,54
30-44,Female,Black,Some college,2581,54
30-44,Female,Hispanic,College degree,694,54
30-44,Female,Hispanic,H.S. or less,995,54
30-44,Female,Hispanic,Postgraduate,367,54
30-44,Female,Hispanic,Some college,1159,54
30-44,Female,Other,College degree,623,54
30-44,Female,Other,H.S. or less,839,54
30-44,Female,Other,Postgraduate,481,54
30-44,Female,Other,Some college,1281,54
30-44,Female,White,College degree,25180,54
30-44,Female,White,H.S. or less,54597,54
30-44,Female,White,Postgraduate,17137,54
30-44,Female,White,Some college,48593,54
30-44,Male,Asian,College degree,416,54
30-44,Male,Asian,H.S. or less,199,54
30-44,Male,Asian,Postgraduate,950,54
30-44,Male,Asian,Some college,337,54
30-44,Male,Black,College degree,797,54
30-44,Male,Black,H.S. or less,4511,54
30-44,Male,Black,Postgraduate,459,54
30-44,Male,Black,Some college,2866,54
30-44,Male,Hispanic,College degree,272,54
30-44,Male,Hispanic,H.S. or less,1767,54
30-44,Male,Hispanic,Postgraduate,386,54
30-44,Male,Hispanic,Some college,805,54
30-44,Male,Other,College degree,402,54
30-44,Male,Other,H.S. or less,1183,54
30-44,Male,Other,Postgraduate,287,54
30-44,Male,Other,Some college,1120,54
30-44,Male,White,College degree,22181,54
30-44,Male,White,H.S. or less,73569,54
30-44,Male,White,Postgraduate,10373,54
30-44,Male,White,Some college,39188,54
45-64,Female,Asian,College degree,592,54
45-64,Female,Asian,H.S. or less,535,54
45-64,Female,Asian,Postgraduate,370,54
45-64,Female,Asian,Some college,420,54
45-64,Female,Black,College degree,958,54
45-64,Female,Black,H.S. or less,3427,54
45-64,Female,Black,Postgraduate,385,54
45-64,Female,Black,Some college,2600,54
45-64,Female,Hispanic,College degree,214,54
45-64,Female,Hispanic,H.S. or less,1047,54
45-64,Female,Hispanic,Postgraduate,319,54
45-64,Female,Hispanic,Some college,674,54
45-64,Female,Other,College degree,454,54
45-64,Female,Other,H.S. or less,1754,54
45-64,Female,Other,Postgraduate,468,54
45-64,Female,Other,Some college,894,54
45-64,Female,White,College degree,29470,54
45-64,Female,White,H.S. or less,117804,54
45-64,Female,White,Postgraduate,21304,54
45-64,Female,White,Some college,66066,54
45-64,Male,Asian,College degree,205,54
45-64,Male,Asian,H.S. or less,392,54
45-64,Male,Asian,Postgraduate,659,54
45-64,Male,Asian,Some college,76,54
45-64,Male,Black,College degree,762,54
45-64,Male,Black,H.S. or less,3908,54
45-64,Male,Black,Postgraduate,631,54
45-64,Male,Black,Some college,3065,54
45-64,Male,Hispanic,College degree,388,54
45-64,Male,Hispanic,H.S. or less,1434,54
45-64,Male,Hispanic,Postgraduate,290,54
45-64,Male,Hispanic,Some college,726,54
45-64,Male,Other,College degree,484,54
45-64,Male,Other,H.S. or less,2590,54
45-64,Male,Other,Postgraduate,262,54
45-64,Male,Other,Some college,1093,54
45-64,Male,White,College degree,26064,54
45-64,Male,White,H.S. or less,133886,54
45-64,Male,White,Postgraduate,15281,54
45-64,Male,White,Some college,50258,54
65+,Female,Asian,College degree,387,54
65+,Female,Asian,H.S. or less,671,54
65+,Female,Asian,Postgraduate,111,54
65+,Female,Asian,Some college,228,54
65+,Female,Black,College degree,420,54
65+,Female,Black,H.S. or less,3241,54
65+,Female,Black,Postgraduate,306,54
65+,Female,Black,Some college,910,54
65+,Female,Hispanic,College degree,121,54
65+,Female,Hispanic,H.S. or less,1074,54
65+,Female,Hispanic,Postgraduate,43,54
65+,Female,Hispanic,Some college,356,54
65+,Female,Other,College degree,61,54
65+,Female,Other,H.S. or less,895,54
65+,Female,Other,Postgraduate,218,54
65+,Female,Other,Some college,758,54
65+,Female,White,College degree,15259,54
65+,Female,White,H.S. or less,116295,54
65+,Female,White,Postgraduate,15248,54
65+,Female,White,Some college,40205,54
65+,Male,Asian,College degree,85,54
65+,Male,Asian,H.S. or less,248,54
65+,Male,Asian,Postgraduate,386,54
65+,Male,Black,College degree,355,54
65+,Male,Black,H.S. or less,2779,54
65+,Male,Black,Postgraduate,188,54
65+,Male,Black,Some college,992,54
65+,Male,Hispanic,College degree,52,54
65+,Male,Hispanic,H.S. or less,386,54
65+,Male,Hispanic,Postgraduate,123,54
65+,Male,Hispanic,Some college,131,54
65+,Male,Other,College degree,68,54
65+,Male,Other,H.S. or less,1307,54
65+,Male,Other,Postgraduate,96,54
65+,Male,Other,Some college,580,54
65+,Male,White,College degree,16212,54
65+,Male,White,H.S. or less,90531,54
65+,Male,White,Postgraduate,15290,54
65+,Male,White,Some college,33666,54
18-29,Female,Asian,College degree,5311,55
18-29,Female,Asian,H.S. or less,6618,55
18-29,Female,Asian,Postgraduate,2049,55
18-29,Female,Asian,Some college,6690,55
18-29,Female,Black,College degree,2432,55
18-29,Female,Black,H.S. or less,18611,55
18-29,Female,Black,Postgraduate,197,55
18-29,Female,Black,Some college,13132,55
18-29,Female,Hispanic,College degree,4644,55
18-29,Female,Hispanic,H.S. or less,17224,55
18-29,Female,Hispanic,Postgraduate,868,55
18-29,Female,Hispanic,Some college,16023,55
18-29,Female,Other,College degree,2581,55
18-29,Female,Other,H.S. or less,7572,55
18-29,Female,Other,Postgraduate,661,55
18-29,Female,Other,Some college,6599,55
18-29,Female,White,College degree,79774,55
18-29,Female,White,H.S. or less,98779,55
18-29,Female,White,Postgraduate,16057,55
18-29,Female,White,Some college,143895,55
18-29,Male,Asian,College degree,4371,55
18-29,Male,Asian,H.S. or less,7033,55
18-29,Male,Asian,Postgraduate,2126,55
18-29,Male,Asian,Some college,7050,55
18-29,Male,Black,College degree,2837,55
18-29,Male,Black,H.S. or less,23229,55
18-29,Male,Black,Postgraduate,207,55
18-29,Male,Black,Some college,11933,55
18-29,Male,Hispanic,College degree,3199,55
18-29,Male,Hispanic,H.S. or less,22398,55
18-29,Male,Hispanic,Postgraduate,566,55
18-29,Male,Hispanic,Some college,14799,55
18-29,Male,Other,College degree,2611,55
18-29,Male,Other,H.S. or less,9002,55
18-29,Male,Other,Postgraduate,578,55
18-29,Male,Other,Some college,5441,55
18-29,Male,White,College degree,63853,55
18-29,Male,White,H.S. or less,137995,55
18-29,Male,White,Postgraduate,8118,55
18-29,Male,White,Some college,143554,55
30-44,Female,Asian,College degree,5540,55
30-44,Female,Asian,H.S. or less,5615,55
30-44,Female,Asian,Postgraduate,6210,55
30-44,Female,Asian,Some college,3179,55
30-44,Female,Black,College degree,4691,55
30-44,Female,Black,H.S. or less,14035,55
30-44,Female,Black,Postgraduate,3647,55
30-44,Female,Black,Some college,16091,55
30-44,Female,Hispanic,College degree,5133,55
30-44,Female,Hispanic,H.S. or less,22918,55
30-44,Female,Hispanic,Postgraduate,2077,55
30-44,Female,Hispanic,Some college,12487,55
30-44,Female,Other,College degree,3431,55
30-44,Female,Other,H.S. or less,4919,55
30-44,Female,Other,Postgraduate,1710,55
30-44,Female,Other,Some college,5837,55
30-44,Female,White,College degree,126456,55
30-44,Female,White,H.S. or less,81892,55
30-44,Female,White,Postgraduate,63075,55
30-44,Female,White,Some college,140601,55
30-44,Male,Asian,College degree,5381,55
30-44,Male,Asian,H.S. or less,5752,55
30-44,Male,Asian,Postgraduate,5806,55
30-44,Male,Asian,Some college,3830,55
30-44,Male,Black,College degree,2991,55
30-44,Male,Black,H.S. or less,16859,55
30-44,Male,Black,Postgraduate,1641,55
30-44,Male,Black,Some college,13839,55
30-44,Male,Hispanic,College degree,4066,55
30-44,Male,Hispanic,H.S. or less,28554,55
30-44,Male,Hispanic,Postgraduate,2277,55
30-44,Male,Hispanic,Some college,11746,55
30-44,Male,Other,College degree,2333,55
30-44,Male,Other,H.S. or less,5279,55
30-44,Male,Other,Postgraduate,1364,55
